tax_id	GeneID	Symbol	LocusTag	Synonyms	dbXrefs	chromosome	map_location	description	gene_type	symbol_from_authority	full_name	nomenclature_status	other_designations	modification_date	class
9606	3577	CXCR1	-	C-C|C-C-CKR-1|CD128|CD181|CDw128a|CKR-1|CMKAR1|IL8R1|IL8RA|IL8RBA	HGNC:6026|MIM:146929|Ensembl:ENSG00000163464|HPRD:00908|Vega:OTTHUMG00000133108	2	2q35	chemokine (C-X-C motif) receptor 1	protein-coding	CXCR1	chemokine (C-X-C motif) receptor 1	O	"C-X-C chemokine receptor type 1|CXC-R1|CXCR-1|IL-8 receptor type 1|IL-8R A|high affinity interleukin-8 receptor A|interleukin 8 receptor, alpha|interleukin-8 receptor type 1|interleukin-8 receptor type A"	20120623	GPCR
9606	3579	CXCR2	-	CD182|CDw128b|CMKAR2|IL8R2|IL8RA|IL8RB	HGNC:6027|MIM:146928|Ensembl:ENSG00000180871|HPRD:00907|Vega:OTTHUMG00000133107	2	2q35	chemokine (C-X-C motif) receptor 2	protein-coding	CXCR2	chemokine (C-X-C motif) receptor 2	O	"C-X-C chemokine receptor type 2|CXC-R2|CXCR-2|CXCR2 gene for IL8 receptor type B|GRO/MGSA receptor|IL-8 receptor type 2|IL-8R B|chemokine (CXC) receptor 2|high affinity interleukin-8 receptor B|interleukin 8 receptor B|interleukin 8 receptor type 2|interleukin 8 receptor, beta|interleukin-8 receptor type B"	20120623	GPCR
9606	3580	CXCR2P1	-	CXCR2P|IL8RBP	HGNC:6028	2	2q35	chemokine (C-X-C motif) receptor 2 pseudogene 1	pseudo	CXCR2P1	chemokine (C-X-C motif) receptor 2 pseudogene 1	O	-	20120511	GPCR
9606	2833	CXCR3	-	CD182|CD183|CKR-L2|CMKAR3|GPR9|IP10-R|Mig-R|MigR	HGNC:4540|MIM:300574|Ensembl:ENSG00000186810|HPRD:02936|Vega:OTTHUMG00000033326	X	Xq13	chemokine (C-X-C motif) receptor 3	protein-coding	CXCR3	chemokine (C-X-C motif) receptor 3	O	C-X-C chemokine receptor type 3|CXC-R3|CXCR-3|G protein-coupled receptor 9|IP-10 receptor|IP10 receptor|Mig receptor|chemokine (C-X-C) receptor 3|interferon-inducible protein 10 receptor	20120624	GPCR
9606	7852	CXCR4	-	CD184|D2S201E|FB22|HM89|HSY3RR|LAP3|LCR1|LESTR|NPY3R|NPYR|NPYRL|NPYY3R|WHIM	HGNC:2561|MIM:162643|Ensembl:ENSG00000121966|HPRD:01217|Vega:OTTHUMG00000153583	2	2q21	chemokine (C-X-C motif) receptor 4	protein-coding	CXCR4	chemokine (C-X-C motif) receptor 4	O	"C-X-C chemokine receptor type 4|CD184 antigen|CXC-R4|CXCR-4|SDF-1 receptor|fusin|leukocyte-derived seven transmembrane domain receptor|leukocyte-derived seven-transmembrane-domain receptor|lipopolysaccharide-associated protein 3|neuropeptide Y receptor Y3|seven transmembrane helix receptor|seven-transmembrane-segment receptor, spleen|stromal cell-derived factor 1 receptor"	20120624	GPCR
9606	643	CXCR5	-	BLR1|CD185|MDR15	HGNC:1060|MIM:601613|Ensembl:ENSG00000160683|HPRD:03367|Vega:OTTHUMG00000166345	11	11q23.3	chemokine (C-X-C motif) receptor 5	protein-coding	CXCR5	chemokine (C-X-C motif) receptor 5	O	"Burkitt lymphoma receptor 1, GTP binding protein (chemokine (C-X-C motif) receptor 5)|Burkitt lymphoma receptor 1, GTP-binding protein|C-X-C chemokine receptor type 5|CXC-R5|CXCR-5|MDR-15|monocyte-derived receptor 15"	20120623	GPCR
9606	10663	CXCR6	-	BONZO|CD186|STRL33|TYMSTR	HGNC:16647|MIM:605163|Ensembl:ENSG00000172215|HPRD:05520|Vega:OTTHUMG00000133448	3	3p21	chemokine (C-X-C motif) receptor 6	protein-coding	CXCR6	chemokine (C-X-C motif) receptor 6	O	C-X-C chemokine receptor type 6|CDw186|CXC-R6|CXCR-6|G protein-coupled receptor|G-protein coupled receptor STRL33|G-protein coupled receptor bonzo	20120617	GPCR
9606	57007	CXCR7	-	CMKOR1|CXC-R7|CXCR-7|GPR159|RDC-1|RDC1	HGNC:23692|MIM:610376|Ensembl:ENSG00000144476|HPRD:09882|Vega:OTTHUMG00000133295	2	2q37.3	chemokine (C-X-C motif) receptor 7	protein-coding	CXCR7	chemokine (C-X-C motif) receptor 7	O	C-X-C chemokine receptor type 7|G-protein-coupled receptor|G-protein-coupled receptor 159|G-protein-coupled receptor RDC1 homolog|chemokine orphan receptor 1	20120624	GPCR
9606	10800	CYSLTR1	-	CYSLT1|CYSLT1R|CYSLTR|HG55|HMTMF81	HGNC:17451|MIM:300201|Ensembl:ENSG00000173198|HPRD:02188|Vega:OTTHUMG00000021889	X	Xq13.2-q21.1	cysteinyl leukotriene receptor 1	protein-coding	CYSLTR1	cysteinyl leukotriene receptor 1	O	G-protein coupled receptor HG55|LTD4 receptor|cysteinyl leukotriene D4 receptor	20120623	GPCR
9606	57105	CYSLTR2	PSEC0146	CYSLT2|CYSLT2R|HG57|HPN321|KPG_011|hGPCR21	HGNC:18274|MIM:605666|Ensembl:ENSG00000152207|HPRD:09293|Vega:OTTHUMG00000016906	13	13q14.2	cysteinyl leukotriene receptor 2	protein-coding	CYSLTR2	cysteinyl leukotriene receptor 2	O	G protein-coupled receptor|G-protein coupled receptor GPCR21|G-protein coupled receptor HG57|cysteinyl leukotriene CysLT2 receptor	20120623	GPCR
9606	2532	DARC	CTA-134P22.3	CCBP1|CD234|Dfy|FY|GPD|GpFy|WBCQ1	HGNC:4035|MIM:613665|Ensembl:ENSG00000213088|HPRD:00192|Vega:OTTHUMG00000037182	1	1q21-q22	"Duffy blood group, chemokine receptor"	protein-coding	DARC	"Duffy blood group, chemokine receptor"	O	Duffy antigen/chemokine receptor|Duffy blood group antigen|Fy glycoprotein|glycoprotein D|plasmodium vivax receptor	20120622	GPCR
9606	1812	DRD1	-	DADR|DRD1A	HGNC:3020|MIM:126449|Ensembl:ENSG00000184845|HPRD:00538	5	5q35.1	dopamine receptor D1	protein-coding	DRD1	dopamine receptor D1	O	D(1A) dopamine receptor|dopamine D1 receptor	20120624	GPCR
9606	1813	DRD2	-	D2DR|D2R	HGNC:3023|MIM:126450|Ensembl:ENSG00000149295|HPRD:00539|Vega:OTTHUMG00000167717	11	11q23	dopamine receptor D2	protein-coding	DRD2	dopamine receptor D2	O	D(2) dopamine receptor|dopamine D2 receptor|dopamine receptor D2 isoform|seven transmembrane helix receptor	20120624	GPCR
9606	1814	DRD3	-	D3DR|ETM1|FET1	HGNC:3024|MIM:126451|Ensembl:ENSG00000151577|HPRD:00540|Vega:OTTHUMG00000159334	3	3q13.3	dopamine receptor D3	protein-coding	DRD3	dopamine receptor D3	O	D(3) dopamine receptor|dopamine D3 receptor|essential tremor 1	20120622	GPCR
9606	1815	DRD4	-	D4DR	HGNC:3025|MIM:126452|Ensembl:ENSG00000069696|HPRD:00541|Vega:OTTHUMG00000133312	11	11p15.5	dopamine receptor D4	protein-coding	DRD4	dopamine receptor D4	O	D(2C) dopamine receptor|D(4) dopamine receptor|dopamine D4 receptor|seven transmembrane helix receptor	20120622	GPCR
9606	1816	DRD5	-	DBDR|DRD1B|DRD1L2	HGNC:3026|MIM:126453|Ensembl:ENSG00000169676|HPRD:00542|Vega:OTTHUMG00000128489	4	4p16.1	dopamine receptor D5	protein-coding	DRD5	dopamine receptor D5	O	D(1B) dopamine receptor|D1beta dopamine receptor|d(5) dopamine receptor|dopamine D5 receptor|dopamine receptor D1B	20120622	GPCR
9606	1817	DRD5P1	-	-	HGNC:3027	2	2p11.1	dopamine receptor D5 pseudogene 1	pseudo	DRD5P1	dopamine receptor D5 pseudogene 1	O	-	20120511	GPCR
9606	1818	DRD5P2	-	-	HGNC:3028	1	1q21.1	dopamine receptor D5 pseudogene 2	pseudo	DRD5P2	dopamine receptor D5 pseudogene 2	O	-	20120511	GPCR
9606	1909	EDNRA	-	ET-A|ETA|ETA-R|ETAR|ETRA|hET-AR	HGNC:3179|MIM:131243|Ensembl:ENSG00000151617|HPRD:00571|Vega:OTTHUMG00000161354	4	4q31.22	endothelin receptor type A	protein-coding	EDNRA	endothelin receptor type A	O	G protein-coupled receptor|endothelin receptor subtype A|endothelin-1 receptor|endothelin-1-specific receptor	20120626	GPCR
9606	1910	EDNRB	RP11-318G21.1	ABCDS|ET-B|ET-BR|ETB|ETBR|ETRB|HSCR|HSCR2|WS4A	HGNC:3180|MIM:131244|Ensembl:ENSG00000136160|HPRD:08834|Vega:OTTHUMG00000017111	13	13q22	endothelin receptor type B	protein-coding	EDNRB	endothelin receptor type B	O	endothelin B receptor|endothelin receptor non-selective type	20120626	GPCR
9606	64123	ELTD1	hCG_14667	ETL|KPG_003	HGNC:20822|Ensembl:ENSG00000162618|Vega:OTTHUMG00000009738	1	1p33-p32	"EGF, latrophilin and seven transmembrane domain containing 1"	protein-coding	ELTD1	"EGF, latrophilin and seven transmembrane domain containing 1"	O	"EGF, latrophilin and seven transmembrane domain-containing protein 1|EGF-TM7-latrophilin-related protein"	20120627	GPCR
9606	2015	EMR1	-	TM7LN3	HGNC:3336|MIM:600493|Ensembl:ENSG00000174837|HPRD:02733	19	19p13.3	"egf-like module containing, mucin-like, hormone receptor-like 1"	protein-coding	EMR1	"egf-like module containing, mucin-like, hormone receptor-like 1"	O	"EGF-like module receptor 1|EGF-like module-containing mucin-like hormone receptor-like 1|EMR1 hormone receptor|egf-like module containing, mucin-like, hormone receptor-like sequence 1"	20120627	GPCR
9606	30817	EMR2	-	CD312	HGNC:3337|MIM:606100|Ensembl:ENSG00000127507|HPRD:07308	19	19p13.1	"egf-like module containing, mucin-like, hormone receptor-like 2"	protein-coding	EMR2	"egf-like module containing, mucin-like, hormone receptor-like 2"	O	"EGF-like module receptor 2|EGF-like module-containing mucin-like hormone receptor-like 2|egf-like module containing, mucin-like, hormone receptor-like sequence 2"	20120622	GPCR
9606	84658	EMR3	UNQ683/PRO1562	-	HGNC:23647|MIM:606101|Ensembl:ENSG00000131355|HPRD:07309	19	19p13.1	"egf-like module containing, mucin-like, hormone receptor-like 3"	protein-coding	EMR3	"egf-like module containing, mucin-like, hormone receptor-like 3"	O	EGF-like module receptor 3|EGF-like module-containing mucin-like hormone receptor-like 3|egf-like module-containing mucin-like receptor 3	20120610	GPCR
9606	326342	EMR4P	hCG_1811451	EMR4|FIRE|GPR127|PGR16	HGNC:19240|MIM:612305	19	19p13.3	"egf-like module containing, mucin-like, hormone receptor-like 4 pseudogene"	pseudo	EMR4P	"egf-like module containing, mucin-like, hormone receptor-like 4 pseudogene"	O	-	20120511	GPCR
9606	2149	F2R	-	CF2R|HTR|PAR-1|PAR1|TR	HGNC:3537|MIM:187930|Ensembl:ENSG00000181104|HPRD:01763|Vega:OTTHUMG00000131299	5	5q13	coagulation factor II (thrombin) receptor	protein-coding	F2R	coagulation factor II (thrombin) receptor	O	coagulation factor II receptor|protease-activated receptor 1|proteinase-activated receptor 1|thrombin receptor	20120623	GPCR
9606	2150	F2RL1	-	GPR11|PAR2	HGNC:3538|MIM:600933|Ensembl:ENSG00000164251|HPRD:02960|Vega:OTTHUMG00000102118	5	5q13	coagulation factor II (thrombin) receptor-like 1	protein-coding	F2RL1	coagulation factor II (thrombin) receptor-like 1	O	G protein-coupled receptor-11|G-protein coupled receptor 11|PAR-2|coagulation factor II receptor-like 1|protease-activated receptor 2|proteinase-activated receptor 2|proteinase-activated receptor-2|thrombin receptor-like 1	20120627	GPCR
9606	2151	F2RL2	-	PAR-3|PAR3	HGNC:3539|MIM:601919|Ensembl:ENSG00000164220|HPRD:03561|Vega:OTTHUMG00000102119	5	5q13	coagulation factor II (thrombin) receptor-like 2	protein-coding	F2RL2	coagulation factor II (thrombin) receptor-like 2	O	Coagulation factor II receptor-like 2 (protease-actovated receptor 3)|protease-activated receptor 3|proteinase-activated receptor 3|proteinase-activated receptor-3|thrombin receptor-like 2	20120623	GPCR
9606	9002	F2RL3	-	PAR4	HGNC:3540|MIM:602779|Ensembl:ENSG00000127533|HPRD:04148	19	19p12	coagulation factor II (thrombin) receptor-like 3	protein-coding	F2RL3	coagulation factor II (thrombin) receptor-like 3	O	PAR-4|coagulation factor II receptor-like 3|protease-activated receptor-4|proteinase-activated receptor 4|proteinase-activated receptor-4|thrombin receptor-like 3	20120623	GPCR
9606	2864	FFAR1	-	FFA1R|GPCR40|GPR40	HGNC:4498|MIM:603820|Ensembl:ENSG00000126266|HPRD:04822	19	19q13.1	free fatty acid receptor 1	protein-coding	FFAR1	free fatty acid receptor 1	O	G-protein-coupled receptor 40|G-protein-coupled receptor 40	20120610	GPCR
9606	2867	FFAR2	-	FFA2R|GPR43	HGNC:4501|MIM:603823|Ensembl:ENSG00000126262|HPRD:04824	19	19q13.1	free fatty acid receptor 2	protein-coding	FFAR2	free fatty acid receptor 2	O	G-protein-coupled receptor 43|G-protein-coupled receptor 43|free fatty acid activated receptor 2	20120610	GPCR
9606	2865	FFAR3	-	FFA3R|GPR41	HGNC:4499|MIM:603821|Ensembl:ENSG00000185897|HPRD:04823|Vega:OTTHUMG00000172514	19	19q13.1	free fatty acid receptor 3	protein-coding	FFAR3	free fatty acid receptor 3	O	G-protein-coupled receptor 41|G-protein-coupled receptor 41	20120612	GPCR
9606	2357	FPR1	-	FMLP|FPR	HGNC:3826|MIM:136537|Ensembl:ENSG00000171051|HPRD:00646	19	19q13.4	formyl peptide receptor 1	protein-coding	FPR1	formyl peptide receptor 1	O	N-formylpeptide chemoattractant receptor|fMLP receptor|fMet-Leu-Phe receptor	20120616	GPCR
9606	2358	FPR2	-	ALXR|FMLP-R-II|FMLPX|FPR2A|FPRH1|FPRH2|FPRL1|HM63|LXA4R	HGNC:3827|MIM:136538|Ensembl:ENSG00000171049|HPRD:00647	19	19q13.3-q13.4	formyl peptide receptor 2	protein-coding	FPR2	formyl peptide receptor 2	O	FMLP-R-I|FMLP-related receptor I|LXA4 receptor|N-formyl peptide receptor 2|RFP|formyl peptide receptor-like 1|lipoxin A4 receptor (formyl peptide receptor related)	20120610	GPCR
9606	2359	FPR3	-	FML2_HUMAN|FMLPY|FPRH1|FPRH2|FPRL2|RMLP-R-I	HGNC:3828|MIM:136539|Ensembl:ENSG00000187474|HPRD:00648	19	19q13.3-q13.4	formyl peptide receptor 3	protein-coding	FPR3	formyl peptide receptor 3	O	FMLP-R-II|FMLP-related receptor II|N-formyl peptide receptor 3|formyl peptide receptor-like 2	20120623	GPCR
9606	2492	FSHR	-	FSHRO|LGR1|ODG1	HGNC:3969|MIM:136435|Ensembl:ENSG00000170820|HPRD:00639|Vega:OTTHUMG00000129259	2	2p21-p16	follicle stimulating hormone receptor	protein-coding	FSHR	follicle stimulating hormone receptor	O	FSH receptor|follicle-stimulating hormone receptor|follitropin receptor	20120624	GPCR
9606	8321	FZD1	-	-	HGNC:4038|MIM:603408|Ensembl:ENSG00000157240|HPRD:04558|Vega:OTTHUMG00000023046	7	7q21	frizzled family receptor 1	protein-coding	FZD1	frizzled family receptor 1	O	"Wnt receptor|frizzled 1, seven transmembrane spanning receptor|frizzled homolog 1|frizzled, Drosophila, homolog of, 1|frizzled-1|fz-1|fzE1|hFz1"	20120623	GPCR
9606	11211	FZD10	-	CD350|FZ-10|Fz10|FzE7|hFz10	HGNC:4039|MIM:606147|Ensembl:ENSG00000111432|HPRD:05853|Vega:OTTHUMG00000168380	12	12q24.33	frizzled family receptor 10	protein-coding	FZD10	frizzled family receptor 10	O	"frizzled 10, seven transmembrane spanning receptor|frizzled homolog 10|frizzled-10"	20120623	GPCR
9606	2535	FZD2	-	Fz2|fz-2|fzE2|hFz2	HGNC:4040|MIM:600667|Ensembl:ENSG00000180340|HPRD:02813	17	17q21.1	frizzled family receptor 2	protein-coding	FZD2	frizzled family receptor 2	O	"frizzled 2, seven transmembrane spanning receptor|frizzled homolog 2|frizzled-2"	20120624	GPCR
9606	7976	FZD3	-	Fz-3	HGNC:4041|MIM:606143|Ensembl:ENSG00000104290|HPRD:05849|Vega:OTTHUMG00000102145	8	8p21	frizzled family receptor 3	protein-coding	FZD3	frizzled family receptor 3	O	"frizzled 3, seven transmembrane spanning receptor|frizzled homolog 3|frizzled-3"	20120623	GPCR
9606	8322	FZD4	-	CD344|EVR1|FEVR|FZD4S|Fz-4|FzE4|GPCR	HGNC:4042|MIM:604579|Ensembl:ENSG00000174804|HPRD:05203|Vega:OTTHUMG00000167231	11	11q14.2	frizzled family receptor 4	protein-coding	FZD4	frizzled family receptor 4	O	"WNT receptor frizzled-4|frizzled 4, seven transmembrane spanning receptor|frizzled homolog 4|frizzled-4|hFz4"	20120622	GPCR
9606	7855	FZD5	-	C2orf31|HFZ5	HGNC:4043|MIM:601723|Ensembl:ENSG00000163251|HPRD:03427|Vega:OTTHUMG00000154790	2	2q33.3	frizzled family receptor 5	protein-coding	FZD5	frizzled family receptor 5	O	"Wnt receptor|frizzled 5, seven transmembrane spanning receptor|frizzled-5|fz-5|fzE5|seven-transmembrane receptor frizzled-5"	20120623	GPCR
9606	8323	FZD6	-	FZ-6|FZ6|HFZ6|NDNC10	HGNC:4044|MIM:603409|Ensembl:ENSG00000164930|HPRD:04559|Vega:OTTHUMG00000164840	8	8q22.3-q23.1	frizzled family receptor 6	protein-coding	FZD6	frizzled family receptor 6	O	"frizzled 6, seven transmembrane spanning receptor|frizzled homolog 6|frizzled-6|seven transmembrane helix receptor"	20120623	GPCR
9606	8324	FZD7	-	FzE3	HGNC:4045|MIM:603410|Ensembl:ENSG00000155760|HPRD:04560|Vega:OTTHUMG00000132841	2	2q33	frizzled family receptor 7	protein-coding	FZD7	frizzled family receptor 7	O	"Frizzled, drosophila, homolog of, 7|frizzled 7, seven transmembrane spanning receptor|frizzled homolog 7|frizzled-7|fz-7|hFz7"	20120623	GPCR
9606	8325	FZD8	-	FZ-8|hFZ8	HGNC:4046|MIM:606146|Ensembl:ENSG00000177283|HPRD:05852|Vega:OTTHUMG00000017956	10	10p11.21	frizzled family receptor 8	protein-coding	FZD8	frizzled family receptor 8	O	"frizzled 8, seven transmembrane spanning receptor|frizzled homolog 8|frizzled-8"	20120626	GPCR
9606	8326	FZD9	-	CD349|FZD3	HGNC:4047|MIM:601766|Ensembl:ENSG00000188763|HPRD:03460|Vega:OTTHUMG00000023051	7	7q11.23	frizzled family receptor 9	protein-coding	FZD9	frizzled family receptor 9	O	"frizzled 9, seven transmembrane spanning receptor|frizzled homolog 9|frizzled-9|fz-9|fzE6|hFz9"	20120623	GPCR
9606	2550	GABBR1	DAAP-188P13.3	GABABR1|GABBR1-3|GB1|GPRC3A|dJ271M21.1.1|dJ271M21.1.2	HGNC:4070|MIM:603540|Ensembl:ENSG00000204681|HPRD:04644|Vega:OTTHUMG00000031095	6	6p21.31	"gamma-aminobutyric acid (GABA) B receptor, 1"	protein-coding	GABBR1	"gamma-aminobutyric acid (GABA) B receptor, 1"	O	"GABA-BR1|GABAB, subunit 1c|gamma-aminobutyric acid type B receptor subunit 1|seven transmembrane helix receptor"	20120627	GPCR
9606	9568	GABBR2	-	GABABR2|GPR51|GPRC3B|HG20|HRIHFB2099	HGNC:4507|MIM:607340|Ensembl:ENSG00000136928|HPRD:09552|Vega:OTTHUMG00000020345	9	9q22.1-q22.3	"gamma-aminobutyric acid (GABA) B receptor, 2"	protein-coding	GABBR2	"gamma-aminobutyric acid (GABA) B receptor, 2"	O	"G-protein-coupled receptor 51|G-protein-coupled receptor 51|GABA-B receptor 2|GABA-B receptor, R2 subunit|GABA-B-R2|GABA-BR2|gamma-aminobutyric acid B receptor 2|gamma-aminobutyric acid type B receptor subunit 2|gb2"	20120627	GPCR
9606	2587	GALR1	-	GALNR|GALNR1	HGNC:4132|MIM:600377|Ensembl:ENSG00000166573|HPRD:02657|Vega:OTTHUMG00000132875	18	18q23	galanin receptor 1	protein-coding	GALR1	galanin receptor 1	O	GAL1-R|GALR-1|galanin receptor type 1	20120610	GPCR
9606	8811	GALR2	-	GALNR2	HGNC:4133|MIM:603691|Ensembl:ENSG00000182687|HPRD:04735|Vega:OTTHUMG00000167479	17	17q25.3	galanin receptor 2	protein-coding	GALR2	galanin receptor 2	O	GAL2-R|GALR-2|galanin receptor type 2	20120622	GPCR
9606	8484	GALR3	-	-	HGNC:4134|MIM:603692|Ensembl:ENSG00000128310|HPRD:04736|Vega:OTTHUMG00000150658	22	22q13.1	galanin receptor 3	protein-coding	GALR3	galanin receptor 3	O	"GAL3-R|GALR-3|galanin receptor type 3|galanin receptor, family member 3"	20120610	GPCR
9606	2642	GCGR	-	GGR	HGNC:4192|MIM:138033|Ensembl:ENSG00000215644|HPRD:00678	17	17q25	glucagon receptor	protein-coding	GCGR	glucagon receptor	O	GL-R	20120623	GPCR
9606	2692	GHRHR	-	GHRFR|GRFR|IGHD1B	HGNC:4266|MIM:139191|Ensembl:ENSG00000106128|HPRD:00748|Vega:OTTHUMG00000152801	7	7p14	growth hormone releasing hormone receptor	protein-coding	GHRHR	growth hormone releasing hormone receptor	O	GHRH receptor|GRF receptor|growth hormone-releasing hormone receptor	20120622	GPCR
9606	2693	GHSR	-	-	HGNC:4267|MIM:601898|Ensembl:ENSG00000121853|HPRD:03541|Vega:OTTHUMG00000156946	3	3q26.31	growth hormone secretagogue receptor	protein-coding	GHSR	growth hormone secretagogue receptor	O	GH-releasing peptide receptor|GHRP|GHS-R|ghrelin receptor|growth hormone secretagogue receptor type 1	20120622	GPCR
9606	2696	GIPR	-	PGQTL2	HGNC:4271|MIM:137241|Ensembl:ENSG00000010310|HPRD:00670	19	19q13.3	gastric inhibitory polypeptide receptor	protein-coding	GIPR	gastric inhibitory polypeptide receptor	O	GIP-R|glucose-dependent insulinotropic polypeptide receptor	20120622	GPCR
9606	2740	GLP1R	-	-	HGNC:4324|MIM:138032|Ensembl:ENSG00000112164|HPRD:00677|Vega:OTTHUMG00000014638	6	6p21	glucagon-like peptide 1 receptor	protein-coding	GLP1R	glucagon-like peptide 1 receptor	O	GLP-1 receptor|GLP-1-R|GLP-1R	20120623	GPCR
9606	9340	GLP2R	-	-	HGNC:4325|MIM:603659|Ensembl:ENSG00000065325|HPRD:04713|Vega:OTTHUMG00000130269	17	17p13.3	glucagon-like peptide 2 receptor	protein-coding	GLP2R	glucagon-like peptide 2 receptor	O	GLP-2 receptor|GLP-2-R|GLP-2R	20120610	GPCR
9606	2798	GNRHR	-	GNRHR1|GRHR|LHRHR|LRHR	HGNC:4421|MIM:138850|Ensembl:ENSG00000109163|HPRD:00732|Vega:OTTHUMG00000129302	4	4q21.2	gonadotropin-releasing hormone receptor	protein-coding	GNRHR	gonadotropin-releasing hormone receptor	O	gnRH receptor|gnRH-R|gonadotropin-releasing hormone (type 1) receptor 1|leutinizing hormone releasing horomone receptor|leutinizing-releasing hormone receptor|luliberin receptor|type I GnRH receptor	20120623	GPCR
9606	114814	GNRHR2	-	GnRH-II-R	HGNC:16341|MIM:612875|HPRD:11780	1	1q12	gonadotropin-releasing hormone (type 2) receptor 2	pseudo	GNRHR2	gonadotropin-releasing hormone (type 2) receptor 2	O	-	20120610	GPCR
9606	151306	GPBAR1	-	BG37|GPCR19|GPR131|M-BAR|TGR5	HGNC:19680|MIM:610147|Ensembl:ENSG00000179921|HPRD:17050|Vega:OTTHUMG00000155203	2	2q35	G protein-coupled bile acid receptor 1	protein-coding	GPBAR1	G protein-coupled bile acid receptor 1	O	G-protein coupled bile acid receptor 1|G-protein coupled bile acid receptor BG37|G-protein coupled receptor GPCR19|hBG37|hGPCR19|membrane bile acid receptor|membrane-type receptor for bile acids	20120622	GPCR
9606	2852	GPER	-	CEPR|CMKRL2|DRY12|FEG-1|GPCR-Br|GPR30|LERGU|LERGU2|LyGPR	HGNC:4485|MIM:601805|Ensembl:ENSG00000164850|HPRD:03484|Vega:OTTHUMG00000023680	7	7p22.3	G-protein-coupled estrogen receptor 1	protein-coding	GPER	G-protein-coupled estrogen receptor 1	O	G-protein-coupled receptor 30|G-protein-coupled estrogen receptor 1|G-protein-coupled receptor 30|IL8-related receptor DRY12|chemoattractant receptor-like 2|chemokine receptor-like 2|constitutively expressed peptide-like receptor|flow-induced endothelial G-protein-coupled receptor 1|heptahelix receptor|leucine rich protein in GPR30 3'UTR|lymphocyte-derived G-protein-coupled receptor|mER|membrane estrogen receptor	20120624	GPCR
9606	2825	GPR1	-	-	HGNC:4463|MIM:600239|Ensembl:ENSG00000183671|HPRD:02585|Vega:OTTHUMG00000132894	2	2q33.3	G protein-coupled receptor 1	protein-coding	GPR1	G protein-coupled receptor 1	O	G-protein coupled receptor 1|probable G-protein coupled receptor 1	20120627	GPCR
9606	83550	GPR101	-	GPCR6	HGNC:14963|MIM:300393|Ensembl:ENSG00000165370|HPRD:02315|Vega:OTTHUMG00000022521	X	Xq26.3	G protein-coupled receptor 101	protein-coding	GPR101	G protein-coupled receptor 101	O	probable G-protein coupled receptor 101	20120610	GPCR
9606	266977	GPR110	RP11-39C2.1	KPG_012|PGR19|hGPCR36	HGNC:18990|Ensembl:ENSG00000153292|HPRD:08661|Vega:OTTHUMG00000014795	6	6p12.3	G protein-coupled receptor 110	protein-coding	GPR110	G protein-coupled receptor 110	O	G protein-coupled receptor PGR19|G-protein coupled receptor 110|G-protein coupled receptor KPG_012|G-protein coupled receptor PGR19|probable G-protein coupled receptor 110|seven transmembrane helix receptor	20120622	GPCR
9606	222611	GPR111	-	PGR20|hGPCR35	HGNC:18991|Ensembl:ENSG00000164393|HPRD:17055|Vega:OTTHUMG00000046168	6	6p12.3	G protein-coupled receptor 111	protein-coding	GPR111	G protein-coupled receptor 111	O	G protein-coupled receptor PGR20|probable G-protein coupled receptor 111	20120610	GPCR
