entrez_gene_symbol	gene_long_name	interaction_claim_source	interaction_types	drug_name	drug_primary_name
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB00797	TOLAZOLINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	agonist	DB06694	XYLOMETAZOLINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB01175	ESCITALOPRAM
ADRA1A	adrenoceptor alpha 1A	DrugBank	n/a	DB06144	SERTINDOLE
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB00656	TRAZODONE
ADRA1A	adrenoceptor alpha 1A	DrugBank	agonist	DB00865	BENZPHETAMINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB01151	DESIPRAMINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	agonist	DB06711	NAPHAZOLINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB00734	RISPERIDONE
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB00706	TAMSULOSIN
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB00590	DOXAZOSIN
ADRA1A	adrenoceptor alpha 1A	DrugBank	agonist	DB00723	METHOXAMINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	agonist	DB01472	4-METHOXYAMPHETAMINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB00679	THIORIDAZINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB00692	PHENTOLAMINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	agonist	DB06706	ISOMETHEPTENE
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB01622	THIOPROPERAZINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB00622	NICARDIPINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB00777	PROPIOMAZINE
ADRA1A	adrenoceptor alpha 1A	DrugBank	antagonist	DB01295	BEVANTOLOL
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	AMPHETAMINE	AMPHETAMINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	PHENYLEPHRINE	PHENYLEPHRINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	DOXAZOSIN	DOXAZOSIN
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	ALFUZOSIN	ALFUZOSIN
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	CARVEDILOL	CARVEDILOL
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	LISDEXAMFETAMINE	LISDEXAMFETAMINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	BETHANIDINE	BETHANIDINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	PHENOXYBENZAMINE	PHENOXYBENZAMINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	EPINEPHRINE	EPINEPHRINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	ZIPRASIDONE	ZIPRASIDONE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	PSEUDOEPHEDRINE	PSEUDOEPHEDRINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	DEBRISOQUIN	DEBRISOQUIN
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	BENZPHETAMINE	BENZPHETAMINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	PRAZOSIN	PRAZOSIN
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	SILODOSIN	SILODOSIN
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	LABETALOL	LABETALOL
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	NOREPINEPHRINE	NOREPINEPHRINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	METHOTRIMEPRAZINE	METHOTRIMEPRAZINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	TAMSULOSIN	TAMSULOSIN
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	SERTINDOLE	SERTINDOLE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	TRIFLUOPERAZINE	TRIFLUOPERAZINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	MEPHENTERMINE	MEPHENTERMINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	NEFAZODONE	NEFAZODONE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	THIORIDAZINE	THIORIDAZINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	PHENYLPROPANOLAMINE	PHENYLPROPANOLAMINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	TOLAZOLINE	TOLAZOLINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	METARAMINOL	METARAMINOL
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	METHOXAMINE	METHOXAMINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	DRONEDARONE	DRONEDARONE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	PHENDIMETRAZINE	PHENDIMETRAZINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	PROMAZINE	PROMAZINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	MIDODRINE	MIDODRINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	TRAZODONE	TRAZODONE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	ERGOLOID MESYLATE	ERGOLOID MESYLATE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	DAPIPRAZOLE	DAPIPRAZOLE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	OXYMETAZOLINE	OXYMETAZOLINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	EPHEDRINE	EPHEDRINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	PROPIOMAZINE	PROPIOMAZINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	AMIODARONE	AMIODARONE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	TERAZOSIN	TERAZOSIN
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	PROPERICIAZINE	PROPERICIAZINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	METHAMPHETAMINE	METHAMPHETAMINE
ADRA1A	adrenoceptor alpha 1A	TEND	n/a	NICERGOLINE	NICERGOLINE
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00078	IBRITUMOMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00081	TOSITUMOMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00054	ABCIXIMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00005	ETANERCEPT
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00002	CETUXIMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00092	ALEFACEPT
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00111	DACLIZUMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00074	BASILIXIMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00095	EFALIZUMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00075	MUROMONAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00073	RITUXIMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00087	ALEMTUZUMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00112	BEVACIZUMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00072	TRASTUZUMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00056	GEMTUZUMAB OZOGAMICIN
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00110	PALIVIZUMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00108	NATALIZUMAB
C1QB	complement component 1, q subcomponent, B chain	DrugBank	n/a	DB00051	ADALIMUMAB
HRH1	histamine receptor H1	DrugBank	antagonist	DB00363	CLOZAPINE
HRH1	histamine receptor H1	DrugBank	agonist	DB01267	PALIPERIDONE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01403	METHOTRIMEPRAZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01142	DOXEPIN
HRH1	histamine receptor H1	DrugBank	antagonist	DB00455	LORATADINE
HRH1	histamine receptor H1	DrugBank	agonist	DB06698	BETAHISTINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01238	ARIPIPRAZOLE
HRH1	histamine receptor H1	DrugBank	antagonist	DB06691	MEPYRAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00950	FEXOFENADINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00321	AMITRIPTYLINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01620	PHENIRAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB04841	FLUNARIZINE
HRH1	histamine receptor H1	DrugBank	agonist	DB00667	HISTAMINE PHOSPHATE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00366	DOXYLAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01224	QUETIAPINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00477	CHLORPROMAZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00246	ZIPRASIDONE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00334	OLANZAPINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00967	DESLORATADINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01239	CHLORPROTHIXENE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01246	TRIMEPRAZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01075	DIPHENHYDRAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00458	IMIPRAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01069	PROMETHAZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00792	TRIPELENNAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB08799	ANTAZOLINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01071	MEQUITAZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00420	PROMAZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01173	ORPHENADRINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00540	NORTRIPTYLINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00835	BROMPHENIRAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB08800	CHLOROPYRAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00245	BENZATROPINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01176	CYCLIZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01619	PHENINDAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00342	TERFENADINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00972	AZELASTINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00748	CARBINOXAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00934	MAPROTILINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB08802	ISOTHIPENDYL
HRH1	histamine receptor H1	DrugBank	antagonist	DB00726	TRIMIPRAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01114	CHLORPHENIRAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00751	EPINASTINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00902	METHDILAZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00885	PEMIROLAST
HRH1	histamine receptor H1	DrugBank	antagonist	DB00405	DEXBROMPHENIRAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01175	ESCITALOPRAM
HRH1	histamine receptor H1	DrugBank	antagonist	DB00767	BENZQUINAMIDE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00557	HYDROXYZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00656	TRAZODONE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00768	OLOPATADINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00985	DIMENHYDRINATE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00370	MIRTAZAPINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00283	CLEMASTINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01146	DIPHENYLPYRALINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01151	DESIPRAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB06766	ALCAFTADINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00920	KETOTIFEN
HRH1	histamine receptor H1	DrugBank	agonist	DB00797	TOLAZOLINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB04890	BEPOTASTINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00737	MECLIZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00354	BUCLIZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01084	EMEDASTINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01106	LEVOCABASTINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01615	ACEPROMETAZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00427	TRIPROLIDINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB06148	MIANSERIN
HRH1	histamine receptor H1	DrugBank	antagonist	DB00434	CYPROHEPTADINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00637	ASTEMIZOLE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00568	CINNARIZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00719	AZATADINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00341	CETIRIZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB01237	BROMODIPHENHYDRAMINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB00734	RISPERIDONE
HRH1	histamine receptor H1	DrugBank	antagonist	DB04837	CHLOPHEDIANOL
HRH1	histamine receptor H1	DrugBank	antagonist	DB00777	PROPIOMAZINE
HRH1	histamine receptor H1	DrugBank	antagonist	DB08801	DIMETHINDENE
HRH1	histamine receptor H1	TEND	n/a	ORPHENADRINE	ORPHENADRINE
HRH1	histamine receptor H1	TEND	n/a	CHLORPROTHIXENE	CHLORPROTHIXENE
HRH1	histamine receptor H1	TEND	n/a	CYPROHEPTADINE	CYPROHEPTADINE
HRH1	histamine receptor H1	TEND	n/a	KETOTIFEN	KETOTIFEN
HRH1	histamine receptor H1	TEND	n/a	DEXBROMPHENIRAMINE	DEXBROMPHENIRAMINE
HRH1	histamine receptor H1	TEND	n/a	MEQUITAZINE	MEQUITAZINE
HRH1	histamine receptor H1	TEND	n/a	THIETHYLPERAZINE	THIETHYLPERAZINE
HRH1	histamine receptor H1	TEND	n/a	AZATADINE	AZATADINE
HRH1	histamine receptor H1	TEND	n/a	EMEDASTINE	EMEDASTINE
HRH1	histamine receptor H1	TEND	n/a	FEXOFENADINE	FEXOFENADINE
HRH1	histamine receptor H1	TEND	n/a	ASTEMIZOLE	ASTEMIZOLE
HRH1	histamine receptor H1	TEND	n/a	ZIPRASIDONE	ZIPRASIDONE
HRH1	histamine receptor H1	TEND	n/a	PHENIRAMINE	PHENIRAMINE
HRH1	histamine receptor H1	TEND	n/a	CLEMASTINE	CLEMASTINE
HRH1	histamine receptor H1	TEND	n/a	CARBINOXAMINE	CARBINOXAMINE
HRH1	histamine receptor H1	TEND	n/a	CLOZAPINE	CLOZAPINE
HRH1	histamine receptor H1	TEND	n/a	ALCAFTADINE	ALCAFTADINE
HRH1	histamine receptor H1	TEND	n/a	OLOPATADINE	OLOPATADINE
HRH1	histamine receptor H1	TEND	n/a	METHOTRIMEPRAZINE	METHOTRIMEPRAZINE
HRH1	histamine receptor H1	TEND	n/a	BROMODIPHENHYDRAMINE	BROMODIPHENHYDRAMINE
HRH1	histamine receptor H1	TEND	n/a	LEVOCABASTINE	LEVOCABASTINE
HRH1	histamine receptor H1	TEND	n/a	PEMIROLAST	PEMIROLAST
HRH1	histamine receptor H1	TEND	n/a	METHDILAZINE	METHDILAZINE
HRH1	histamine receptor H1	TEND	n/a	DIMENHYDRINATE	DIMENHYDRINATE
HRH1	histamine receptor H1	TEND	n/a	BEPOTASTINE	BEPOTASTINE
HRH1	histamine receptor H1	TEND	n/a	TRIMEPRAZINE	TRIMEPRAZINE
HRH1	histamine receptor H1	TEND	n/a	OLANZAPINE	OLANZAPINE
HRH1	histamine receptor H1	TEND	n/a	HYDROXYZINE	HYDROXYZINE
HRH1	histamine receptor H1	TEND	n/a	DIPHENYLPYRALINE	DIPHENYLPYRALINE
HRH1	histamine receptor H1	TEND	n/a	CETIRIZINE	CETIRIZINE
HRH1	histamine receptor H1	TEND	n/a	DOXYLAMINE	DOXYLAMINE
HRH1	histamine receptor H1	TEND	n/a	TRIPROLIDINE	TRIPROLIDINE
HRH1	histamine receptor H1	TEND	n/a	PROCHLORPERAZINE	PROCHLORPERAZINE
HRH1	histamine receptor H1	TEND	n/a	FLUNARIZINE	FLUNARIZINE
HRH1	histamine receptor H1	TEND	n/a	CHLOPHEDIANOL	CHLOPHEDIANOL
HRH1	histamine receptor H1	TEND	n/a	QUETIAPINE	QUETIAPINE
HRH1	histamine receptor H1	TEND	n/a	ACEPROMETAZINE	ACEPROMETAZINE
HRH1	histamine receptor H1	TEND	n/a	DESLORATADINE	DESLORATADINE
HRH1	histamine receptor H1	TEND	n/a	PROPIOMAZINE	PROPIOMAZINE
HRH1	histamine receptor H1	TEND	n/a	EPINASTINE	EPINASTINE
HRH1	histamine receptor H1	TEND	n/a	DIPHENHYDRAMINE	DIPHENHYDRAMINE
HRH1	histamine receptor H1	TEND	n/a	CHLORPHENIRAMINE	CHLORPHENIRAMINE
HRH1	histamine receptor H1	TEND	n/a	BROMPHENIRAMINE	BROMPHENIRAMINE
HRH1	histamine receptor H1	TEND	n/a	BENZQUINAMIDE	BENZQUINAMIDE
HRH1	histamine receptor H1	TEND	n/a	CYCLIZINE	CYCLIZINE
HRH1	histamine receptor H1	TEND	n/a	TERFENADINE	TERFENADINE
HRH1	histamine receptor H1	TEND	n/a	DESIPRAMINE	DESIPRAMINE
HRH1	histamine receptor H1	TEND	n/a	LORATADINE	LORATADINE
HRH1	histamine receptor H1	TEND	n/a	PROMETHAZINE	PROMETHAZINE
HRH1	histamine receptor H1	TEND	n/a	MIANSERIN	MIANSERIN
HRH1	histamine receptor H1	TEND	n/a	BUCLIZINE	BUCLIZINE
HRH1	histamine receptor H1	TEND	n/a	TRAZODONE	TRAZODONE
HRH1	histamine receptor H1	TEND	n/a	PROMAZINE	PROMAZINE
HRH1	histamine receptor H1	TEND	n/a	TRIPELENNAMINE	TRIPELENNAMINE
HRH1	histamine receptor H1	TEND	n/a	MECLIZINE	MECLIZINE
HRH1	histamine receptor H1	TEND	n/a	CINNARIZINE	CINNARIZINE
HRH1	histamine receptor H1	TEND	n/a	AZELASTINE	AZELASTINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000335	LEVOCABASTINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000332	AZELASTINE
HRH1	histamine receptor H1	TTD	antagonist	DCL000393	GSK835726
HRH1	histamine receptor H1	TTD	antagonist	DAP001373	ANTAZOLINE PHOSPHATE
HRH1	histamine receptor H1	TTD	antagonist	DAP001366	DIMETHINDENE
HRH1	histamine receptor H1	TTD	antagonist	DAP001073	PHENINDAMINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001061	BEPOTASTINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000327	PROPIOMAZINE
HRH1	histamine receptor H1	TTD	agonist	DAP001379	ERGOTIDINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000333	DIMENHYDRINATE
HRH1	histamine receptor H1	TTD	antagonist	DAP001079	AZATADINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001378	DIMETHINDENE MALEATE
HRH1	histamine receptor H1	TTD	antagonist	DAP001077	TRIMEPRAZINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000330	FEXOFENADINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001065	TRIPROLIDINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000103	CYPROHEPTADINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000329	KETOTIFEN
HRH1	histamine receptor H1	TTD	antagonist	DAP001553	ALCAFTADINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000328	TRIPELENNAMINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001347	ANTAZOLINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001075	ACEPROMETAZINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001066	BROMPHENIRAMINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001064	PEMIROLAST
HRH1	histamine receptor H1	TTD	antagonist	DAP001074	EPINASTINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001531	TRANILAST
HRH1	histamine receptor H1	TTD	antagonist	DAP000490	DIPHENHYDRAMINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001397	LEVOCETIRIZINE DIHYDROCHLORIDE
HRH1	histamine receptor H1	TTD	antagonist	DAP001080	CHLOPHEDIANOL
HRH1	histamine receptor H1	TTD	antagonist	DAP001340	(S)-(+)-DIMETHINDENE MALEATE
HRH1	histamine receptor H1	TTD	antagonist	DAP001403	MIZOLASTINE
HRH1	histamine receptor H1	TTD	antagonist	DCL000738	CAREBASTINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001343	ACRIVASTINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000101	LORATADINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001070	METHDILAZINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001076	BUCLIZINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001400	MEPYRAMINE MALEATE
HRH1	histamine receptor H1	TTD	antagonist	DAP000324	HYDROXYZINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001365	ANTAZOLINE HYDROCHLORIDE
HRH1	histamine receptor H1	TTD	antagonist	DAP000336	CHLORPHENIRAMINE
HRH1	histamine receptor H1	TTD	antagonist	DCL000719	BEPOTASTINE BESILATE
HRH1	histamine receptor H1	TTD	antagonist	DAP001067	EMEDASTINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000325	CINNARIZINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001072	BROMODIPHENHYDRAMINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001068	DEXBROMPHENIRAMINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001071	DIPHENYLPYRALINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001063	PHENIRAMINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000859	DOXYLAMINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000322	CLEMASTINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001414	OXATOMIDE
HRH1	histamine receptor H1	TTD	antagonist	DAP000334	PROMETHAZINE
HRH1	histamine receptor H1	TTD	inhibitor	DAP000177	DOXEPIN
HRH1	histamine receptor H1	TTD	antagonist	DAP000331	DESLORATADINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001399	MEPYRAMINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001078	MEQUITAZINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000337	CYCLIZINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001069	CARBINOXAMINE
HRH1	histamine receptor H1	TTD	antagonist	DAP001062	OLOPATADINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000323	CETIRIZINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000102	TERFENADINE
HRH1	histamine receptor H1	TTD	antagonist	DAP000326	ASTEMIZOLE
HRH1	histamine receptor H1	TTD	antagonist	DCL000399	GSK1004723
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB03186	U-PI-A-PI
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB02573	2'-DEOXYCYTIDINE-2'-DEOXYADENOSINE-3',5'-MONOPHOSPHATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB01812	ADENOSINE-3'-5'-DIPHOSPHATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB03792	5-AMINO-1H-PYRIMIDINE-2,4-DIONE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB03155	1-(2-DEOXY-2-FLUORO-3-O-PHOSPHONO-BETA-L-RIBOFURANOSYL)PYRIMIDINE-2,4(1H,3H)-DIONE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB00128	L-ASPARTIC ACID
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB02363	2'-MONOPHOSPHOADENOSINE-5'-DIPHOSPHATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB02098	ADENOSINE-2'-5'-DIPHOSPHATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB03765	CYTIDINE-2'-MONOPHOSPHATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB03448	2'-DEOXYURIDINE 3'-MONOPHOSPHATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB00536	GUANIDINE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB03431	ADENOSINE-5'-DIPHOSPHATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB04464	N-FORMYLMETHIONINE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB04272	CITRIC ACID
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB01842	3'-PHOSPHATE-ADENOSINE-5'-DIPHOSPHATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB02987	CYSTEINE-S-ACETAMIDE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB03512	URIDINE-2',3'-VANADATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB03726	PURINE RIBOSIDE-5'-MONOPHOSPHATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB03900	2-METHYL-2-PROPANOL
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB08661	1-(2,5-DIDEOXY-5-PYRROLIDIN-1-YL-BETA-L-ERYTHRO-PENTOFURANOSYL)-5-METHYLPYRIMIDINE-2,4(1H,3H)-DIONE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB08596	5'-DEOXY-5'-PIPERIDIN-1-YLTHYMIDINE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB01961	CYTIDINE-3'-MONOPHOSPHATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB03447	URIDYLYL-2'-5'-PHOSPHO-ADENOSINE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB04514	PHOSPHORIC ACID-2'-[2'-DEOXY-URIDINE]ESTER-5'-GUANOSINE ESTER
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB02714	3'-URIDINEMONOPHOSPHATE
RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	DrugBank	n/a	DB01942	FORMIC ACID
